Identity,lat,long,alti,speed,TIME,TYPE
8126,12.24348,15.54874,779,280,1668452420,TypeR
8709,12.24467,15.54289,779,280,1668452420,TypeT
4060,8.77906,15.46302,10367,317,1668452420,TypeE
6764,8.78482,15.46176,10367,317,1668452420,Type30
7488,8.78555,15.46922,10367,317,1668452420,Type29
4676,12.23964,15.54516,779,280,1668452420,Type29
4078,12.24561,15.55242,779,280,1668452420,Unknown
7546,8.78413,15.46313,10367,317,1668452420,Type145
8864,8.78701,15.46744,10367,317,1668452420,Type145
7229,8.77758,15.46495,10367,317,1668452420,TypeE
7413,8.79063,15.46622,10367,317,1668452420,Type30
2422,8.7824,15.45457,10367,317,1668452420,TypeM
3186,8.79239,15.46255,10367,317,1668452420,Type29
2665,8.78275,15.45787,10367,317,1668452420,Type30
8738,8.78226,15.46266,10367,317,1668452420,TypeT
2177,8.7824,15.45866,10367,317,1668452420,TypeT
4989,8.79061,15.45859,10367,317,1668452420,TypeF
6679,8.78459,15.46139,10367,317,1668452420,Type29
7348,8.78549,15.45557,10367,317,1668452420,Unknown
2166,8.78344,15.46175,10367,317,1668452420,Type2000
6880,8.78475,15.4632,10367,317,1668452420,Type2000
6279,8.79201,15.45857,10367,317,1668452420,Type2000
2030,8.77959,15.46789,10367,317,1668452420,TypeR
8005,8.78351,15.45236,10367,317,1668452420,TypeR
5118,8.78413,15.46205,10367,317,1668452420,Type30
7044,8.78466,15.46165,10367,317,1668452420,Type2000
1774,8.7852,15.45949,10367,317,1668452420,TypeF
7748,8.78097,15.4677,10367,317,1668452420,Type145
8865,12.2354,15.5521,779,280,1668452420,TypeE
3552,12.24521,15.54381,779,280,1668452420,TypeF
8881,12.24256,15.54674,779,280,1668452420,TypeM
3056,6.83002,12.65636,7133,329,1668452420,Unknown
5316,6.82765,12.66305,7133,329,1668452420,TypeT
4679,10.93169,15.53071,3965,282,1668452420,Type30
6595,10.6221,16.07971,7056,292,1668452421,TypeE
7412,10.62423,16.07795,7056,292,1668452421,TypeM
6265,10.62144,16.07391,7056,292,1668452421,TypeE
2850,10.62075,16.07903,7056,292,1668452421,TypeF
3205,10.62684,16.0704,7056,292,1668452421,Unknown
1883,10.62341,16.07784,7056,292,1668452421,TypeM
4223,10.61977,16.0781,7056,292,1668452421,TypeR
7875,10.62351,16.07846,7056,292,1668452421,TypeR
4081,10.62928,16.07196,7056,292,1668452421,Type29
3280,10.62872,16.07257,7056,292,1668452421,TypeT
5461,10.62751,16.08074,7056,292,1668452421,Type145
4775,10.61959,16.08589,7056,292,1668452421,Type145
7885,10.62249,16.07709,7056,292,1668452421,Type2000
4173,10.61878,16.08717,7056,292,1668452421,TypeT
8265,10.62133,16.08274,7056,292,1668452421,TypeE
5179,10.62799,16.08306,7056,292,1668452421,Type145
6950,10.62404,16.08771,7056,292,1668452421,Unknown
5252,10.61666,16.07786,7056,292,1668452421,Type30
1350,10.6277,16.07522,7056,292,1668452421,TypeE
2671,10.63048,16.07662,7056,292,1668452421,Type2000
6838,10.62392,16.0765,7056,292,1668452421,TypeE
5776,10.62462,16.07488,7056,292,1668452421,TypeR
1836,10.62169,16.08821,7056,292,1668452421,TypeT
8590,11.99564,16.5343,5596,283,1668452421,TypeE
4837,12.0027,16.53955,5596,283,1668452421,TypeF
2114,12.00235,16.53974,5596,283,1668452421,Type145
3590,10.62691,16.07831,7056,292,1668452421,Type145
4155,14.5667,16.16299,396,2,1668452421,TypeR
1789,10.62078,16.06879,7056,292,1668452421,Unknown
3514,14.56147,16.16639,396,2,1668452421,Unknown
4300,10.93115,15.51732,3965,282,1668452421,TypeT
1770,10.9375,15.5167,3965,282,1668452421,TypeM
5054,10.94323,15.52236,3965,282,1668452421,Type145
6726,10.92914,15.5157,3965,282,1668452421,TypeF
6767,10.93354,15.51742,3965,282,1668452421,TypeT
2185,10.93193,15.51044,3965,282,1668452421,Type30
4370,10.93399,15.5172,3965,282,1668452421,TypeF
8382,10.93682,15.51634,3965,282,1668452421,TypeM
7813,10.9373,15.52083,3965,282,1668452421,TypeT
1135,10.93826,15.51722,3965,282,1668452421,TypeR
4163,10.93521,15.51386,3965,282,1668452421,Type29
8188,10.93403,15.5261,3965,282,1668452421,Type29
8004,10.93931,15.51786,3965,282,1668452421,TypeT
8891,10.93692,15.50761,3965,282,1668452421,Type2000
8066,10.93084,15.50957,3965,282,1668452421,TypeT
8338,12.00125,16.54173,5596,283,1668452421,Type29
7260,11.9937,16.53782,5596,283,1668452421,Type30
2612,14.5668,16.15194,396,2,1668452421,Type30
5094,14.56283,16.15694,396,2,1668452421,Type2000
3991,14.56226,16.16496,396,2,1668452421,Unknown
2987,10.43786,14.58569,2224,318,1668452422,TypeT
8758,10.44155,14.58569,2224,318,1668452422,TypeT
4581,10.43973,14.58434,2224,318,1668452422,TypeF
8665,10.4463,14.58776,2224,318,1668452422,TypeM
4740,10.43964,14.58561,2224,318,1668452422,TypeF
4550,10.44197,14.58491,2224,318,1668452422,Type29
6248,10.43363,14.58153,2224,318,1668452422,Type29
5355,10.4315,14.58563,2224,318,1668452422,Type145
1262,10.44644,14.58032,2224,318,1668452422,TypeR
8567,10.44041,14.58569,2224,318,1668452422,Unknown
5524,10.43988,14.58092,2224,318,1668452422,Type30
1669,10.44583,14.58281,2224,318,1668452422,TypeR
4986,10.43987,14.58247,2224,318,1668452422,TypeT
4801,10.43148,14.58402,2224,318,1668452422,TypeR
7442,10.4364,14.58112,2224,318,1668452422,TypeT
4520,10.44206,14.59094,2224,318,1668452422,TypeM
6073,10.44149,14.59547,2224,318,1668452422,Unknown
4900,10.4363,14.59431,2224,318,1668452422,Type2000
8813,10.4414,14.58505,2224,318,1668452422,Type30
6021,10.44253,14.57729,2224,318,1668452422,TypeF
8195,10.44514,14.59186,2224,318,1668452422,Unknown
5855,10.43694,14.58697,2224,318,1668452422,Type29
3106,10.43343,14.58452,2224,318,1668452422,TypeE
4403,10.44386,14.58277,2224,318,1668452422,Unknown
4600,10.44098,14.58276,2224,318,1668452422,Type30
1752,14.55995,16.16605,396,2,1668452422,Type2000
7883,8.86035,15.38929,10367,317,1668452422,TypeR
8183,8.74657,20.49,32102,309,1668452422,Type29
2988,8.75503,20.48942,32102,309,1668452422,Type30
8712,8.75305,20.48511,32102,309,1668452422,Type145
1060,8.75091,20.48546,32102,309,1668452422,Type145
4100,8.7493,20.49152,32102,309,1668452422,Unknown
6468,8.75033,20.49253,32102,309,1668452422,TypeF
6470,8.74931,20.48918,32102,309,1668452422,TypeT
8010,8.75753,20.49101,32102,309,1668452422,Type29
1541,8.75325,20.48713,32102,309,1668452422,TypeT
3759,8.75611,20.48082,32102,309,1668452422,Type29
1558,8.75142,20.48735,32102,309,1668452422,TypeF
3135,8.74867,20.48801,32102,309,1668452422,TypeR
7896,8.7529,20.4885,32102,309,1668452422,Type29
5550,8.7546,20.48858,32102,309,1668452422,TypeR
7935,8.75343,20.48903,32102,309,1668452422,Unknown
8150,8.75995,20.49195,32102,309,1668452422,TypeM
5517,8.74362,20.49077,32102,309,1668452422,Type2000
1347,8.75155,20.49167,32102,309,1668452422,Type29
5488,8.75123,20.48919,32102,309,1668452422,Type145
5931,8.74409,20.49199,32102,309,1668452422,Type145
7865,8.75113,20.48701,32102,309,1668452422,TypeF
6019,8.75135,20.4886,32102,309,1668452422,TypeM
5000,8.75034,20.49646,32102,309,1668452422,Type2000
1024,14.56724,16.15722,396,2,1668452423,Type29
2100,14.56005,16.15681,396,2,1668452423,TypeT
7544,14.56769,16.16076,396,2,1668452423,Type30
5433,14.56962,16.15521,396,2,1668452423,TypeM
7723,14.56549,16.16699,396,2,1668452423,Unknown
6301,14.57314,16.15932,396,2,1668452423,Type2000
1214,14.56209,16.15634,396,2,1668452423,TypeR
3389,14.56508,16.16126,396,2,1668452423,Unknown
6356,14.57223,16.16192,396,2,1668452423,TypeT
6541,14.56956,16.15992,396,2,1668452423,Type30
2148,14.56706,16.15789,396,2,1668452423,Type2000
4111,14.57055,16.1611,396,2,1668452423,Type2000
3158,14.56888,16.15029,396,2,1668452423,Unknown
1700,14.56434,16.14957,396,2,1668452423,Type30
6643,6.76301,10.60797,2544,241,1668452423,Type30
7616,6.75816,10.60318,2544,241,1668452423,Unknown
8972,6.75882,10.6051,2544,241,1668452423,Type145
1383,6.75605,10.6052,2544,241,1668452423,TypeR
8719,6.75456,10.60263,2544,241,1668452423,TypeR
3109,6.75949,10.59687,2544,241,1668452423,Type2000
3718,6.75731,10.59815,2544,241,1668452423,TypeF
5414,6.75761,10.60165,2544,241,1668452423,Unknown
8144,6.75928,10.60225,2544,241,1668452423,Type145
5163,6.75949,10.60673,2544,241,1668452423,Type2000
7551,6.76019,10.60573,2544,241,1668452423,TypeR
2619,6.76071,10.60182,2544,241,1668452423,Unknown
4380,6.7604,10.59741,2544,241,1668452423,TypeM
3070,6.7578,10.59535,2544,241,1668452423,Type145
2639,6.76766,10.60011,2544,241,1668452423,Type29
1419,6.75866,10.60288,2544,241,1668452423,TypeT
7245,6.76258,10.60111,2544,241,1668452423,Type29
8423,6.76052,10.60122,2544,241,1668452423,Type30
8984,6.75331,10.6088,2544,241,1668452423,TypeM
8272,6.76357,10.60571,2544,241,1668452423,TypeF
2865,6.76073,10.6036,2544,241,1668452423,Type29
3935,6.75931,10.60222,2544,241,1668452423,Type2000
1012,6.75843,10.59918,2544,241,1668452423,TypeR
2232,6.76576,10.59905,2544,241,1668452423,Type30
5079,6.76412,10.6028,2544,241,1668452423,Type2000
1933,6.7666,10.60325,2544,241,1668452423,Unknown
8471,6.75793,10.6059,2544,241,1668452423,Type145
7114,6.76302,10.60064,2544,241,1668452423,TypeR
7762,6.75928,10.60223,2544,241,1668452423,Type2000
5250,14.56781,16.15849,396,2,1668452423,TypeM
1557,10.94452,15.47469,3965,282,1668452423,Unknown
2662,14.56761,16.16205,396,2,1668452423,Type29
4386,10.94607,15.48457,3965,282,1668452423,Unknown
4644,10.94717,15.47155,3965,282,1668452423,TypeF
8804,10.95004,15.47846,3965,282,1668452423,Type30
6738,10.94401,15.47578,3965,282,1668452423,Unknown
7462,12.20722,15.91209,2713,278,1668452424,TypeT
3630,12.20855,15.90998,2713,278,1668452424,TypeE
3722,12.20157,15.90954,2713,278,1668452424,Type145
6332,12.20798,15.90921,2713,278,1668452424,Unknown
2794,12.19838,15.90945,2713,278,1668452424,Type145
4569,12.20923,15.90598,2713,278,1668452424,Type145
2720,12.20711,15.91572,2713,278,1668452424,Type29
4498,12.20904,15.90279,2713,278,1668452424,TypeF
5002,12.20778,15.90899,2713,278,1668452424,TypeM
1193,12.20103,15.90799,2713,278,1668452424,Unknown
7015,12.20345,15.90454,2713,278,1668452424,TypeM
7965,12.20505,15.91303,2713,278,1668452424,Type30
6958,12.2114,15.90866,2713,278,1668452424,Type145
1032,12.20328,15.91154,2713,278,1668452424,Type30
7536,12.21555,15.90873,2713,278,1668452424,Type145
7948,12.20541,15.91623,2713,278,1668452424,Type29
5890,12.20316,15.91276,2713,278,1668452424,Type2000
1565,12.20889,15.91993,2713,278,1668452424,Type145
3816,12.20624,15.91012,2713,278,1668452424,TypeT
5004,12.20814,15.91432,2713,278,1668452424,TypeT
2261,12.21206,15.91193,2713,278,1668452424,TypeR
8063,12.20689,15.91034,2713,278,1668452424,Type145
4389,12.20823,15.90987,2713,278,1668452424,TypeE
3588,12.20554,15.90928,2713,278,1668452424,Unknown
3568,12.20645,15.91155,2713,278,1668452424,TypeR
4191,12.20582,15.90066,2713,278,1668452424,Type30
1138,12.21462,15.91029,2713,278,1668452424,Type29
3454,12.20314,15.9087,2713,278,1668452424,TypeE
7579,12.20947,15.90502,2713,278,1668452424,Type2000
3693,12.21002,15.91291,2713,278,1668452424,Type2000
8947,12.21417,15.9129,2713,278,1668452424,Type30
8746,12.2069,15.90758,2713,278,1668452424,TypeT
7346,12.20452,15.90932,2713,278,1668452424,TypeR
3932,12.20131,15.906,2713,278,1668452424,TypeE
7465,12.20434,15.91507,2713,278,1668452424,Unknown
4139,12.20593,15.91385,2713,278,1668452424,Type145
7551,6.75386,10.59143,2544,241,1668452424,TypeR
8888,12.21504,15.91183,2713,278,1668452424,Type2000
6153,6.75876,10.59563,2544,241,1668452424,TypeF
2169,6.74853,10.59235,2544,241,1668452424,TypeF
5742,6.74712,10.59587,2544,241,1668452424,Unknown
7901,6.75277,10.59234,2544,241,1668452424,Type2000
7295,6.75349,10.5906,2544,241,1668452424,Type2000
6116,6.75819,10.586,2544,241,1668452424,TypeT
3843,6.75421,10.59077,2544,241,1668452424,TypeT
7195,6.75075,10.58495,2544,241,1668452424,TypeR
6557,6.75051,10.59176,2544,241,1668452424,Type2000
4098,6.75627,10.58605,2544,241,1668452424,Unknown
4523,6.75178,10.59949,2544,241,1668452424,Unknown
2639,6.76112,10.58877,2544,241,1668452424,Type29
6900,10.44386,16.28701,9337,295,1668452425,Unknown
8324,10.43929,16.2988,9337,295,1668452425,Type30
2039,10.44431,16.28097,9337,295,1668452425,Type29
1162,10.44387,16.29056,9337,295,1668452425,TypeM
1447,10.4483,16.29416,9337,295,1668452425,Type30
8290,10.4461,16.28638,9337,295,1668452425,TypeR
6723,10.43867,16.28328,9337,295,1668452425,Type30
1971,10.4372,16.2898,9337,295,1668452425,Type145
8365,14.57291,16.14933,396,2,1668452425,Type30
5764,10.44241,16.29133,9337,295,1668452425,Type29
7799,10.44207,16.29898,9337,295,1668452425,Type29
4155,14.57191,16.1601,396,2,1668452425,TypeR
6442,14.57128,16.15742,396,2,1668452425,TypeM
3514,14.5699,16.15999,396,2,1668452425,Unknown
8359,14.56903,16.15815,396,2,1668452425,TypeM
1752,14.56758,16.16249,396,2,1668452425,Type2000
2570,10.4382,16.29272,9337,295,1668452425,TypeT
4340,8.96227,15.27692,10367,317,1668452425,Type145
3894,6.97024,12.57348,7133,329,1668452425,Type145
4827,8.95838,15.2838,10367,317,1668452425,TypeF
1024,14.57784,16.15432,396,2,1668452425,Type29
3158,14.57131,16.15438,396,2,1668452425,Unknown
4111,14.57425,16.16128,396,2,1668452425,Type2000
2148,14.57617,16.16265,396,2,1668452425,Type2000
6541,14.57242,16.15941,396,2,1668452425,Type30
6356,14.57133,16.15849,396,2,1668452425,TypeT
3389,14.56704,16.16568,396,2,1668452425,Unknown
1214,14.56679,16.15676,396,2,1668452425,TypeR
6301,14.57823,16.15988,396,2,1668452425,Type2000
5250,14.57769,16.1637,396,2,1668452425,TypeM
2100,14.56586,16.15719,396,2,1668452425,TypeT
5433,14.57237,16.15607,396,2,1668452425,TypeM
7544,14.57142,16.16108,396,2,1668452425,Type30
1700,14.56907,16.15345,396,2,1668452425,Type30
7403,12.21486,15.89672,2713,278,1668452425,TypeF
7607,12.20426,15.89879,2713,278,1668452425,TypeF
1392,12.20819,15.89595,2713,278,1668452425,TypeM
2392,12.20564,15.89543,2713,278,1668452425,TypeT
8589,12.20883,15.89519,2713,278,1668452425,Unknown
6686,12.20957,15.89286,2713,278,1668452425,TypeM
7723,14.56969,16.16267,396,2,1668452425,Unknown
1015,14.5753,16.16572,396,2,1668452425,TypeR
2662,14.57129,16.16223,396,2,1668452425,Type29
6521,14.5714,16.15614,396,2,1668452425,TypeR
6725,11.27768,16.15983,6948,318,1668452425,TypeE
4547,14.57069,16.15856,396,2,1668452425,TypeR
6223,14.57295,16.16703,396,2,1668452425,Type145
4320,14.57279,16.15723,396,2,1668452425,TypeR
5639,14.57579,16.15944,396,2,1668452425,Unknown
8106,14.5708,16.15664,396,2,1668452425,TypeF
2360,8.99756,15.23038,10367,317,1668452426,Unknown
4064,8.99967,15.2296,10367,317,1668452426,Type29
2960,9.00204,15.24546,10367,317,1668452426,Type145
4959,9.00107,15.24308,10367,317,1668452426,TypeM
4060,8.99183,15.23963,10367,317,1668452426,TypeE
1243,8.99347,15.23294,10367,317,1668452426,TypeT
1079,10.46289,16.24111,9337,295,1668452426,TypeM
7099,8.99478,15.2358,10367,317,1668452426,Type2000
1284,8.99578,15.23858,10367,317,1668452426,Type30
1073,8.99506,15.23694,10367,317,1668452426,Type30
2177,8.99599,15.23748,10367,317,1668452426,TypeT
3226,8.99427,15.24543,10367,317,1668452426,TypeE
4617,8.99051,15.23523,10367,317,1668452426,TypeM
1517,8.99853,15.24699,10367,317,1668452426,Type145
3454,12.20801,15.87985,2713,278,1668452426,TypeE
7488,8.99706,15.24156,10367,317,1668452426,Type29
8005,8.99636,15.23576,10367,317,1668452426,TypeR
7044,8.99961,15.24422,10367,317,1668452426,Type2000
5788,10.46271,16.24751,9337,295,1668452426,Type145
3636,10.46474,16.25112,9337,295,1668452426,TypeE
7895,10.46149,16.24596,9337,295,1668452426,Unknown
6141,10.46356,16.24763,9337,295,1668452426,Type145
5642,10.46475,16.24751,9337,295,1668452426,TypeF
8557,10.45692,16.24298,9337,295,1668452426,TypeF
6212,10.46227,16.2476,9337,295,1668452426,TypeM
2234,10.46264,16.24784,9337,295,1668452426,Type2000
2701,10.45967,16.25449,9337,295,1668452426,TypeT
4956,10.46554,16.24765,9337,295,1668452426,Type30
2161,10.46736,16.23959,9337,295,1668452426,Type145
5849,10.46258,16.24454,9337,295,1668452426,TypeT
8286,10.45934,16.24925,9337,295,1668452426,Type29
7005,10.4623,16.24632,9337,295,1668452426,Unknown
4749,10.46351,16.24848,9337,295,1668452426,Type2000
1042,10.46464,16.2499,9337,295,1668452426,Unknown
1784,10.46793,16.2506,9337,295,1668452426,TypeM
5834,10.4591,16.24596,9337,295,1668452426,TypeM
4519,10.46376,16.24503,9337,295,1668452426,TypeT
3949,10.46152,16.24249,9337,295,1668452426,Type145
1774,8.99755,15.23516,10367,317,1668452426,TypeF
6075,10.4643,16.2517,9337,295,1668452426,Type29
4091,10.47259,14.56429,2224,318,1668452426,TypeE
5118,8.99243,15.24241,10367,317,1668452426,Type30
5266,10.46324,16.24051,9337,295,1668452426,TypeT
2030,8.99227,15.24391,10367,317,1668452426,TypeR
6279,8.99776,15.23794,10367,317,1668452426,Type2000
6880,8.9974,15.24821,10367,317,1668452426,Type2000
2166,8.9893,15.23938,10367,317,1668452426,Type2000
7348,8.99721,15.23465,10367,317,1668452426,Unknown
6679,8.99577,15.23345,10367,317,1668452426,Type29
7748,8.99315,15.24428,10367,317,1668452426,Type145
8702,11.31999,16.10941,6948,318,1668452427,Type30
6180,11.31913,16.1136,6948,318,1668452427,Type145
4098,6.74034,10.54965,2544,241,1668452427,Unknown
1189,11.32083,16.11153,6948,318,1668452427,TypeT
1691,11.32965,16.10546,6948,318,1668452427,Unknown
2258,11.32412,16.1167,6948,318,1668452427,Type30
7600,11.32606,16.11098,6948,318,1668452427,Type2000
6376,11.32541,16.1117,6948,318,1668452427,TypeT
6544,11.32546,16.11458,6948,318,1668452427,TypeE
5486,11.31962,16.1042,6948,318,1668452427,Unknown
8598,11.32032,16.1122,6948,318,1668452427,TypeE
3900,11.32873,16.1152,6948,318,1668452427,Unknown
3029,11.32692,16.10952,6948,318,1668452427,TypeM
3516,11.32872,16.10127,6948,318,1668452427,Unknown
4921,11.32599,16.11024,6948,318,1668452427,Type29
6903,11.32539,16.11747,6948,318,1668452427,TypeE
4141,11.3248,16.11618,6948,318,1668452427,Type30
6264,11.32079,16.10449,6948,318,1668452427,TypeF
1183,11.32959,16.11248,6948,318,1668452427,Type29
5553,11.32781,16.11222,6948,318,1668452427,TypeR
5259,11.31949,16.10447,6948,318,1668452427,Type145
6742,11.32768,16.10832,6948,318,1668452427,Type29
1802,11.3288,16.11366,6948,318,1668452427,Type2000
4137,11.32957,16.10391,6948,318,1668452427,Unknown
2176,11.32391,16.1161,6948,318,1668452427,TypeF
6435,11.32196,16.11,6948,318,1668452427,Type2000
8884,11.32425,16.11189,6948,318,1668452427,Unknown
1373,11.32666,16.10834,6948,318,1668452427,TypeR
4269,11.31858,16.11459,6948,318,1668452427,TypeR
3396,11.32374,16.11672,6948,318,1668452427,TypeT
5308,11.32751,16.1145,6948,318,1668452427,TypeF
8721,11.31836,16.11392,6948,318,1668452427,TypeE
1879,11.32016,16.10704,6948,318,1668452427,Type145
5228,11.33184,16.11329,6948,318,1668452427,Type145
4782,11.32391,16.10187,6948,318,1668452427,Type2000
4476,11.33023,16.1061,6948,318,1668452427,TypeR
5186,11.3263,16.10782,6948,318,1668452427,Type145
1112,11.32592,16.10776,6948,318,1668452427,TypeF
7019,11.324,16.09937,6948,318,1668452427,TypeF
3632,11.32723,16.11257,6948,318,1668452427,TypeT
4498,12.21461,15.85723,2713,278,1668452427,TypeF
7442,10.47461,14.54115,2224,318,1668452427,TypeT
5008,11.32503,16.10825,6948,318,1668452427,Type145
2740,10.95368,15.39408,3965,282,1668452427,Type29
2091,10.96336,15.39481,3965,282,1668452427,TypeR
1557,10.9581,15.39338,3965,282,1668452427,Unknown
6856,10.96173,15.39227,3965,282,1668452427,TypeE
1317,10.96178,15.38535,3965,282,1668452427,Type29
7371,10.96257,15.39193,3965,282,1668452427,TypeE
2574,10.95403,15.38466,3965,282,1668452427,TypeM
8804,10.96576,15.37128,3965,282,1668452428,Type30
3498,7.85434,14.46494,12078,311,1668452428,Type30
4644,10.9651,15.36963,3965,282,1668452428,TypeF
4386,10.96534,15.37619,3965,282,1668452428,Unknown
4354,7.8451,14.46813,12078,311,1668452428,TypeT
8841,10.9688,15.36867,3965,282,1668452428,Type2000
3980,7.8491,14.47266,12078,311,1668452428,TypeM
7671,10.97152,15.36677,3965,282,1668452428,Unknown
5387,10.96179,15.37337,3965,282,1668452428,Type2000
6876,7.84972,14.46482,12078,311,1668452428,TypeT
1146,10.9693,15.36603,3965,282,1668452428,Type145
2036,10.96449,15.36693,3965,282,1668452428,Type145
6738,10.96272,15.37387,3965,282,1668452428,Unknown
3353,7.84589,14.46883,12078,311,1668452428,Type30
4679,10.96436,15.36962,3965,282,1668452428,Type30
6489,7.84555,14.47541,12078,311,1668452428,TypeR
5852,7.84386,14.47424,12078,311,1668452428,Type29
2211,10.96837,15.37509,3965,282,1668452428,Type30
1243,9.06616,15.16194,10367,317,1668452428,TypeT
7099,9.06341,15.15858,10367,317,1668452428,Type2000
1284,9.06036,15.1655,10367,317,1668452428,Type30
7226,7.85129,14.4716,12078,311,1668452428,Type29
7864,7.85267,14.47647,12078,311,1668452428,Type145
8656,10.96577,15.36733,3965,282,1668452428,TypeE
6414,7.84819,14.47479,12078,311,1668452428,TypeE
5529,7.85043,14.47206,12078,311,1668452428,TypeE
3111,7.84974,14.47892,12078,311,1668452428,TypeR
2765,7.85014,14.47507,12078,311,1668452428,TypeE
2743,7.84412,14.47025,12078,311,1668452428,Type2000
3606,7.84929,14.46992,12078,311,1668452428,Type29
4457,7.85554,14.46852,12078,311,1668452428,Type2000
7614,7.85031,14.46865,12078,311,1668452428,TypeM
7768,7.85101,14.47149,12078,311,1668452428,Type30
5848,7.84911,14.47819,12078,311,1668452428,Type145
2840,7.84485,14.47717,12078,311,1668452428,TypeF
5964,7.8546,14.46296,12078,311,1668452428,Type145
7707,7.84851,14.47089,12078,311,1668452428,TypeR
4888,7.85124,14.46951,12078,311,1668452428,Type145
1530,7.85033,14.47377,12078,311,1668452428,Type30
1970,7.85183,14.47393,12078,311,1668452428,TypeE
4288,7.85108,14.47162,12078,311,1668452428,Type145
7731,7.85693,14.4688,12078,311,1668452428,Type2000
2762,7.85148,14.46933,12078,311,1668452428,Type29
1357,7.85245,14.47545,12078,311,1668452428,Type29
4955,7.85725,14.47567,12078,311,1668452428,TypeR
8759,7.85168,14.4689,12078,311,1668452428,Type29
5509,7.8462,14.47215,12078,311,1668452428,Type30
4280,7.85086,14.47122,12078,311,1668452428,TypeT
6478,7.85682,14.47687,12078,311,1668452428,TypeE
8863,7.85311,14.48071,12078,311,1668452428,TypeM
5107,10.90124,15.18533,3123,292,1668452429,TypeE
8789,10.9113,15.18243,3123,292,1668452429,Type30
6966,10.9073,15.17946,3123,292,1668452429,TypeE
8474,10.90582,15.17713,3123,292,1668452429,Type2000
1700,14.57646,16.15388,396,2,1668452429,Type30
2549,10.90304,15.17298,3123,292,1668452429,Type145
4901,10.90854,15.1768,3123,292,1668452429,Unknown
4378,10.90397,15.18356,3123,292,1668452429,TypeE
6897,10.90727,15.18672,3123,292,1668452429,Type30
7908,10.90652,15.1798,3123,292,1668452429,TypeF
2736,10.90577,15.18126,3123,292,1668452429,TypeE
2751,10.90746,15.17685,3123,292,1668452429,TypeE
4696,10.90301,15.18628,3123,292,1668452429,Type2000
3278,10.90577,15.18603,3123,292,1668452429,Unknown
1099,10.72037,15.79948,7056,292,1668452429,Type145
4173,10.71584,15.8032,7056,292,1668452429,TypeT
7465,12.21192,15.84356,2713,278,1668452429,Unknown
2261,12.2167,15.83709,2713,278,1668452429,TypeR
3816,12.21084,15.83758,2713,278,1668452429,TypeT
1565,12.21654,15.8421,2713,278,1668452429,Type145
5890,12.21043,15.84032,2713,278,1668452429,Type2000
7948,12.21449,15.84064,2713,278,1668452429,Type29
7536,12.21676,15.83643,2713,278,1668452429,Type145
1032,12.21494,15.83684,2713,278,1668452429,Type30
6958,12.21572,15.83654,2713,278,1668452429,Type145
7965,12.21037,15.84487,2713,278,1668452429,Type30
1885,10.7178,15.79448,7056,292,1668452429,Type145
7015,12.21221,15.83154,2713,278,1668452429,TypeM
5002,12.22025,15.83098,2713,278,1668452429,TypeM
4498,12.21597,15.83489,2713,278,1668452429,TypeF
2720,12.21553,15.83889,2713,278,1668452429,Type29
8196,12.21296,15.84326,2713,278,1668452429,TypeF
5576,12.21389,15.83769,2713,278,1668452429,TypeT
1417,12.21398,15.84199,2713,278,1668452429,Type30
2752,12.21541,15.83657,2713,278,1668452429,TypeM
8845,12.21305,15.84537,2713,278,1668452429,TypeF
6686,12.2161,15.83494,2713,278,1668452429,TypeM
6215,10.90895,15.18907,3123,292,1668452429,Type2000
1193,12.21026,15.83487,2713,278,1668452429,Unknown
4775,10.71543,15.8043,7056,292,1668452429,Type145
1993,10.71791,15.79696,7056,292,1668452429,Unknown
6775,10.71992,15.78791,7056,292,1668452429,TypeE
3590,10.72581,15.79615,7056,292,1668452429,Type145
8265,10.7194,15.79634,7056,292,1668452429,TypeE
5179,10.72078,15.79766,7056,292,1668452429,Type145
6950,10.71984,15.80183,7056,292,1668452429,Unknown
5252,10.71629,15.79604,7056,292,1668452429,Type30
1350,10.72213,15.79433,7056,292,1668452429,TypeE
2671,10.72791,15.79419,7056,292,1668452429,Type2000
6838,10.72186,15.78849,7056,292,1668452429,TypeE
5163,6.72026,10.53104,2544,241,1668452430,Type2000
7551,6.72156,10.52806,2544,241,1668452430,TypeR
2619,6.72114,10.52093,2544,241,1668452430,Unknown
3070,6.71873,10.51612,2544,241,1668452430,Type145
1933,6.72151,10.52151,2544,241,1668452430,Unknown
8939,6.71896,10.51864,2544,241,1668452430,Unknown
8471,6.7174,10.52792,2544,241,1668452430,Type145
6442,14.58103,16.15768,396,2,1668452430,TypeM
4551,9.48155,13.59327,2055,288,1668452430,TypeT
3232,7.92848,14.37309,12078,311,1668452430,Type30
4078,12.25051,15.50881,779,280,1668452430,Unknown
8709,12.25178,15.49736,779,280,1668452430,TypeT
6891,12.25271,15.50516,779,280,1668452430,TypeT
1439,12.24905,15.50659,779,280,1668452430,TypeM
2376,12.24182,15.50565,779,280,1668452430,Type30
7696,12.25603,15.5105,779,280,1668452430,TypeR
2227,12.25347,15.50721,779,280,1668452430,Type145
1452,12.24628,15.51082,779,280,1668452430,TypeM
8748,12.24696,15.50585,779,280,1668452430,Type2000
7939,7.92561,14.37988,12078,311,1668452430,TypeF
5255,7.92872,14.37052,12078,311,1668452430,TypeM
2808,7.93026,14.37956,12078,311,1668452430,Type29
1357,7.92645,14.38166,12078,311,1668452430,Type29
